annotation_id,field,codes,other_note_en,other_note_status,note_original_language,note_processing,note_original_sha256,retained_field_record_number,retained_input_sha256,retained_source_column
K230913:action,action,OTHER;MONITORING_OR_FOLLOW_UP,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,5651,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K230913:setting,setting,OTHER;MONITORING,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,5650,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231010:setting,setting,DIAGNOSTIC_INTERPRETATION;OUTPATIENT;OTHER;ACUTE_TRIAGE_OR_EMERGENCY,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,676,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231038:setting,setting,MONITORING;PROCEDURAL_OR_OPERATING_ROOM;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,682,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231068:output,output,DETECTION_OR_ALERT;CLASSIFICATION_OR_DIAGNOSIS;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,1748,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231068:setting,setting,DIAGNOSTIC_INTERPRETATION;LABORATORY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,1750,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231094:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,5674,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231149:setting,setting,DIAGNOSTIC_INTERPRETATION;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,5686,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231195:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,5704,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231207:action,action,OTHER;WORKFLOW_OR_DOCUMENTATION,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,695,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231281:action,action,OTHER,CT volumes are provided for physicians' specialized studies; specific diagnostic or treatment actions are not additionally inferred.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,8dae93a6fe4a4bb946a8ea59876d14ba0505c48f1e24f56bbc2c10e7271b7005,5711,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231281:setting,setting,OTHER,"Whole-body CT, including the head; the specific care setting is not given.",SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,c32efd0525613c516ebdc8acfaea5ebbac5abc7b0ef0066b014eeec4e54364c3,5710,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231324:user,user,OTHER_PHYSICIAN;RADIOLOGIST;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,5715,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231384:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,5722,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231398:setting,setting,DIAGNOSTIC_INTERPRETATION;MONITORING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,5734,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231459:action,action,INTERPRETATION_OR_DIAGNOSIS;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,5741,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231470:output,output,DETECTION_OR_ALERT;SEGMENTATION_OR_LOCALIZATION;CLASSIFICATION_OR_DIAGNOSIS;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,5744,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231677:setting,setting,OTHER,Professional hospital/clinic facilities; inpatient and outpatient settings are not distinguished.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,b87f0ecde7b94fae7dcf92581fbc25f96117d576e00872ca82f5aacb501721c8,5800,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231764:setting,setting,OTHER,Professional healthcare facilities; the specific diagnostic/surgical stage of PVA is not differentiated.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,bcbf9994bb6d4514a94196e58303279a396f717311c9dd3d51643fe63eb1c69b,5836,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231855:user,user,OTHER,"Only the receiving department, radiation oncology, is specified; professions are not differentiated.",SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,022085d3b953f88741ec4f096db59691a2086d9cf38234f70d86695d95306eec,5877,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231898:output,output,DETECTION_OR_ALERT;SEGMENTATION_OR_LOCALIZATION;MEASUREMENT_OR_QUANTIFICATION;RECOMMENDATION_OR_PLANNING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,5888,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231955:setting,setting,OTHER,A digital segmentation/design workflow; no specific hospital setting is given.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,6a89480c9ff555b0a6b58533f10a9fa852517bc55d225414e59361b4cb1be951,5914,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231955:user,user,OTHER,Trained design personnel with medical knowledge.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,55cf2d827b4f7d5856fd605cf4894061d83e4d82bcc3bdec78d659aa0860a21d,5913,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231965:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,5920,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231966:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,5926,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K231989:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,5932,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232035:setting,setting,DIAGNOSTIC_INTERPRETATION;ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,706,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232096:action,action,OTHER,Assists breast tissue composition/density assessment; further diagnostic or treatment actions are not specified.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,c0854e6f53c55bc5aeeb6eadf65a24370cdd824770830812df53b12d26d7e6a8,5963,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232096:setting,setting,OTHER,Breast-imaging tissue-composition assessment; the source explicitly states that it is not a diagnostic aid.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,3c3cc819afc6a202433987eadf37e1f0a4846f64f99fd3fb00bb98a2aab1a559,5962,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232257:setting,setting,OTHER,A hospital/clinic healthcare setting.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,cd5ad63d9f10877f72d8927626e6a9deaa4eac3d6468c54f2e447eb71cb5b4fa,5986,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232384:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6028,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232431:user,user,RADIOLOGIST;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6045,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232491:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6076,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232500:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6094,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232526:action,action,OTHER,Viewing stable images during an intervention; treatment actions based on these images are not further described.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,9233d4f16cdd789c11972c11c816792c08f7f7eff4f8bd983e568fbf00874f59,6107,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232613:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6118,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232686:setting,setting,DIAGNOSTIC_INTERPRETATION;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,718,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232698:output,output,OTHER;MEASUREMENT_OR_QUANTIFICATION,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6128,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232699:setting,setting,SCREENING;ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,724,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232760:setting,setting,DIAGNOSTIC_INTERPRETATION;ACUTE_TRIAGE_OR_EMERGENCY;INPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6154,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232808:setting,setting,DIAGNOSTIC_INTERPRETATION;HOME_OR_CONSUMER;ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6172,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232808:user,user,OTHER_CLINICIAN;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6171,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232841:setting,setting,PROCEDURAL_OR_OPERATING_ROOM;DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6184,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232841:user,user,OTHER,Trained Axial3D staff are explicitly identified as recipients of the AI results; the surgical team subsequently uses the model.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,5c3583cb71bd8d3e3137ff7b48f44f60560406c59ee9ec9fb98f18bf353bc46a,6183,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232856:output,output,SEGMENTATION_OR_LOCALIZATION;MEASUREMENT_OR_QUANTIFICATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6188,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K232915:setting,setting,MONITORING;HOME_OR_CONSUMER;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,1768,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233112:setting,setting,DIAGNOSTIC_INTERPRETATION;ACUTE_TRIAGE_OR_EMERGENCY;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6232,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233176:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6238,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233186:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6244,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233195:output,output,MEASUREMENT_OR_QUANTIFICATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6248,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233195:setting,setting,DIAGNOSTIC_INTERPRETATION;PROCEDURAL_OR_OPERATING_ROOM;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6250,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233209:setting,setting,DIAGNOSTIC_INTERPRETATION;PROCEDURAL_OR_OPERATING_ROOM;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6262,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233247:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6274,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233249:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;MONITORING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,736,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233342:setting,setting,DIAGNOSTIC_INTERPRETATION;ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6286,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233438:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,1780,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233457:output,output,SEGMENTATION_OR_LOCALIZATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6290,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233457:setting,setting,PROCEDURAL_OR_OPERATING_ROOM;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6292,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233512:output,output,MEASUREMENT_OR_QUANTIFICATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6296,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233512:setting,setting,DIAGNOSTIC_INTERPRETATION;ACUTE_TRIAGE_OR_EMERGENCY;PROCEDURAL_OR_OPERATING_ROOM;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6298,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233549:setting,setting,SCREENING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,754,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233568:action,action,TREATMENT_OR_PROCEDURE_PLANNING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6317,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233568:output,output,SEGMENTATION_OR_LOCALIZATION;OTHER;MEASUREMENT_OR_QUANTIFICATION,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6314,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233568:setting,setting,PROCEDURAL_OR_OPERATING_ROOM;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6316,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233568:user,user,OTHER;OTHER_CLINICIAN,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6315,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233582:output,output,MEASUREMENT_OR_QUANTIFICATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6320,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233590:setting,setting,OTHER,Mapping in dental imaging; inpatient/outpatient settings are not specified.,SINGLE_OTHER_EXISTING_FIELD_REASON,zh,AI_ASSISTED_ENGLISH_TRANSLATION,2e5956787fb5c04d07ce648b28280a6427a5db1dc977f123e0bf29fc80bc2bca,6328,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233618:setting,setting,INPATIENT;MONITORING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,1786,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233650:setting,setting,DIAGNOSTIC_INTERPRETATION;PROCEDURAL_OR_OPERATING_ROOM;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6334,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233666:setting,setting,DIAGNOSTIC_INTERPRETATION;OUTPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,766,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233731:output,output,SEGMENTATION_OR_LOCALIZATION;MEASUREMENT_OR_QUANTIFICATION;OTHER;DOCUMENTATION_OR_SUMMARY,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6392,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233755:output,output,CLASSIFICATION_OR_DIAGNOSIS;MEASUREMENT_OR_QUANTIFICATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,770,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233755:setting,setting,MONITORING;DIAGNOSTIC_INTERPRETATION;HOME_OR_CONSUMER;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,772,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233788:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6418,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233826:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6430,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233864:setting,setting,MONITORING;HOME_OR_CONSUMER;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,778,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233925:output,output,SEGMENTATION_OR_LOCALIZATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6434,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233955:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6442,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233968:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6448,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233977:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6454,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K233992:output,output,SEGMENTATION_OR_LOCALIZATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2072,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K234009:output,output,SEGMENTATION_OR_LOCALIZATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6464,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K234042:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,6472,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K234047:action,action,WORKFLOW_OR_DOCUMENTATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,1793,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
